status,kappa,r_p_au,v_inf_kms,trial,seed,n_A,n_B,n_ejected,any_exchange,group_exchange,full_exchange,dE_over_E,conservation_ok,outcome_J,e_post_J,i_post_deg_J,outcome_S,e_post_S,i_post_deg_S,outcome_U,e_post_U,i_post_deg_U,outcome_N,e_post_N,i_post_deg_N,proc_s
ok,500.0,200.0,0.5,27,20974418,4,0,0,False,False,False,8.247118340885312e-13,True,A,0.004204172670054805,4.255075645726705,A,0.024338638112019598,6.100060720053615,A,0.03128594324221913,2.8093274918560747,A,0.013433871074646801,2.9738756345249997,0.49469876289367676
ok,500.0,200.0,0.5,28,20982337,4,0,0,False,False,False,1.2995435247696998e-12,True,A,0.00883409556797061,6.91512336566525,A,0.021707069211850703,6.5531434321734245,A,0.03568800510823582,4.345876068324594,A,0.010866383038888566,1.328896503380444,0.48656511306762695
ok,500.0,200.0,0.5,29,20990256,4,0,0,False,False,False,4.1518797128086916e-13,True,A,0.006735896553961189,0.9351565995017685,A,0.021690960607177404,0.9995835409003223,A,0.02957203325551832,5.742606799483121,A,0.010136616845487808,5.0102158981809914,0.5035908222198486
ok,500.0,200.0,0.5,30,20998175,4,0,0,False,False,False,2.2591974432849236e-12,True,A,0.012904604067538886,5.670431865542382,A,0.017194852658123292,6.972501855075904,A,0.030550838722333037,1.703279382942585,A,0.005763761436225043,1.4061897265109824,0.494035005569458
ok,500.0,200.0,0.5,31,21006094,4,0,0,False,False,False,1.8025345408939134e-12,True,A,0.005074180864901411,1.087553478132005,A,0.028141972177396606,7.200567852099935,A,0.029601252436651536,0.7896890097602979,A,0.008098225898850567,1.1806273356085348,0.5033204555511475
ok,500.0,200.0,0.5,32,21014013,4,0,0,False,False,False,2.537111633559139e-13,True,A,0.014399263570813003,2.505024867697754,A,0.011207188828715638,1.571368116118634,A,0.03286995357194578,8.0528823798221,A,0.011802364045095931,2.4301075185862637,0.5370638370513916
ok,500.0,200.0,0.5,33,21021932,4,0,0,False,False,False,1.6540525780953093e-12,True,A,0.01156635248019272,1.6754147573705582,A,0.020911978231466986,2.0467563774692583,A,0.03484032914691294,2.152704130076875,A,0.014153964879955187,1.5406352506114938,0.48570752143859863
ok,500.0,200.0,0.5,34,21029851,4,0,0,False,False,False,1.0487708089457534e-12,True,A,0.014791975259600042,2.4956506070989195,A,0.012690119909086958,2.5989508452599757,A,0.03204761084736728,3.7413743164231885,A,0.0079691584938762,1.2601895862412384,0.4799778461456299
ok,500.0,200.0,0.5,35,21037770,4,0,0,False,False,False,2.947929891477921e-13,True,A,0.013913121583404795,3.7733098008967536,A,0.01708080032878531,5.2919516889617775,A,0.03457273635262505,0.5422778091279495,A,0.01240288367390769,2.720732262670905,0.4799668788909912
ok,500.0,200.0,0.5,36,21045689,4,0,0,False,False,False,5.640584893371594e-13,True,A,0.003620978854721573,2.376302985964422,A,0.02460127787118187,3.841876850777856,A,0.036562306107804705,3.735804515011079,A,0.012988958250232734,2.113562375389552,0.5939478874206543
ok,500.0,200.0,0.5,37,21053608,4,0,0,False,False,False,9.211849247178237e-13,True,A,0.015546551307918299,1.3005507807470156,A,0.014148587689739232,1.0864564672817885,A,0.026589664395421844,1.8540990649742515,A,0.014192895740308915,1.68673697153089,0.5739920139312744
ok,500.0,200.0,0.5,38,21061527,4,0,0,False,False,False,1.1719074443409147e-12,True,A,0.004799451322846368,2.582733150610802,A,0.020629536630227093,1.3431592314001357,A,0.02711528991528793,1.5401225970192995,A,0.017486594129283824,2.486003287470911,0.485548734664917
