status,kappa,r_p_au,v_inf_kms,trial,seed,n_A,n_B,n_ejected,any_exchange,group_exchange,full_exchange,dE_over_E,conservation_ok,outcome_J,e_post_J,i_post_deg_J,outcome_S,e_post_S,i_post_deg_S,outcome_U,e_post_U,i_post_deg_U,outcome_N,e_post_N,i_post_deg_N,proc_s
ok,0.5,200.0,2.0,8,20324457,4,0,0,False,False,False,1.4669406270313396e-14,True,A,0.016257272071815047,60.59831923148082,A,0.017784651276601345,27.37270201080839,A,0.029490507657673776,46.01641035301737,A,0.011211947278433764,53.822735004217236,0.5481479167938232
ok,0.5,200.0,2.0,9,20332376,4,0,0,False,False,False,1.1693035392305206e-14,True,A,0.011956594230685407,42.71628839456931,A,0.009011024628475292,67.54067641421119,A,0.02816352590092557,44.17229482164791,A,0.012806437313226332,49.80677972997299,0.49465417861938477
ok,0.5,200.0,2.0,10,20340295,4,0,0,False,False,False,3.996881187438357e-14,True,A,0.004940612469734438,72.2538170679169,A,0.04283579778161681,10.005769516636953,A,0.030394206444861755,47.831998327811945,A,0.009971462118941224,11.472311198364352,0.5032987594604492
ok,0.5,200.0,2.0,11,20348214,4,0,0,False,False,False,4.145700552302416e-14,True,A,0.011699986114460964,112.988911367926,A,0.01978521230424239,85.19755176109659,A,0.03456580308067082,55.72286623742437,A,0.01612877334675187,5.13107994993652,0.5678718090057373
ok,0.5,200.0,2.0,0,20261105,4,0,0,False,False,False,1.700804318109662e-15,True,A,0.011474877093528782,74.79996542885335,A,0.02015006661711532,62.75295110745973,A,0.03048184697069991,6.7829075323804195,A,0.008564371137359245,66.56179276731191,0.5469832420349121
ok,0.5,200.0,2.0,1,20269024,4,0,0,False,False,False,3.614267121338362e-15,True,A,0.015297582722156628,37.25897383120361,A,0.03242287919681312,26.64951964168715,A,0.035833722441004266,107.88479137351476,A,0.009149879464603222,7.473188787949422,0.5047550201416016
ok,0.5,200.0,2.0,2,20276943,4,0,0,False,False,False,3.848087587238469e-14,True,A,0.008386909965244445,50.30018668398975,A,0.020243078410647274,119.22465479195178,A,0.02458484434161203,66.65272073362634,A,0.010229577549466283,168.55296830419542,0.5477266311645508
ok,0.5,200.0,2.0,3,20284862,4,0,0,False,False,False,9.141865223769037e-15,True,A,0.01181100774832756,121.9100753298257,A,0.02610055692224065,12.570678413396564,A,0.02939885995551483,72.85693386579209,A,0.007900212048476955,30.94724290147125,0.5407381057739258
ok,0.5,200.0,2.0,12,20356133,4,0,0,False,False,False,4.464606050578557e-15,True,A,0.01766221401307724,52.771154162609946,A,0.01380248329239156,34.77977680110066,A,0.028658900356362815,93.20703945222499,A,0.006488247980799945,123.4197541626095,0.5549142360687256
ok,0.5,200.0,2.0,13,20364052,4,0,0,False,False,False,1.8708784837483686e-14,True,A,0.012074664335534618,30.14644011932228,A,0.012385066144153778,67.98640704227202,A,0.025817333856687365,133.31403628456005,A,0.015254781327738021,50.60729019946641,0.5197107791900635
ok,0.5,200.0,2.0,14,20371971,4,0,0,False,False,False,2.253562035082743e-14,True,A,0.010533647616527766,69.89240143625837,A,0.01601042088773635,35.93183258320601,A,0.03413089322709026,74.527589705664,A,0.011583365073199006,120.9354675953607,0.5169014930725098
ok,0.5,200.0,2.0,15,20379890,4,0,0,False,False,False,2.3811181358833755e-14,True,A,0.012275017378113547,102.90595332392009,A,0.018251753320101875,60.35453663554305,A,0.030629315537176356,157.46986171965384,A,0.00719515077601674,105.94550746033435,0.5672340393066406
ok,0.5,200.0,2.0,4,20292781,4,0,0,False,False,False,1.700799311780604e-15,True,A,0.009294931369671229,76.56589924746824,A,0.02527011927282744,91.10634942138458,A,0.02896326591131228,68.57346407673678,A,0.009768842137606901,18.763171574027908,0.5432672500610352
ok,0.5,200.0,2.0,5,20300700,4,0,0,False,False,False,2.1047441374446624e-14,True,A,0.01273003178009303,18.580748848654785,A,0.030890517232440722,40.83764400638485,A,0.026604940666459544,65.98033003998754,A,0.011741443905825813,36.75100061018396,0.5510158538818359
ok,0.5,200.0,2.0,6,20308619,4,0,0,False,False,False,2.1260034323290858e-15,True,A,0.005303264767265984,42.72619433186374,A,0.021665056352671446,39.88571722465153,A,0.025669412286467484,79.42385967666843,A,0.010192848298035967,54.70906647592903,0.5343787670135498
ok,0.5,200.0,2.0,7,20316538,4,0,0,False,False,False,2.402390820232344e-14,True,A,0.0077734301098269076,96.62334924510547,A,0.01841032027123713,25.87052248892637,A,0.0305668801153093,23.93408832727516,A,0.010161459609637422,35.250388727341424,0.564507007598877
ok,0.5,200.0,2.0,16,20387809,4,0,0,False,False,False,5.102437016104788e-15,True,A,0.012537669648055232,56.800274472383805,A,0.017383789474113648,55.03149660341784,A,0.0330082772033671,32.23262708272682,A,0.01630723440314331,50.34622588673137,0.5313427448272705
ok,0.5,200.0,2.0,17,20395728,4,0,0,False,False,False,9.5671718353299e-15,True,A,0.018478865455680515,54.6470635602856,A,0.03019974066893211,46.69502712609563,A,0.03156159406257037,44.32517181497794,A,0.01457563463106495,68.0269365642378,0.5406942367553711
ok,0.5,200.0,2.0,18,20403647,4,0,0,False,False,False,2.9764219412311658e-15,True,A,0.008197831819891992,131.09407862884288,A,0.017238327568847682,92.61272304501152,A,0.03094313813598911,63.54852016675567,A,0.010427328985884216,2.8959093774024693,0.5494697093963623
ok,0.5,200.0,2.0,19,20411566,4,0,0,False,False,False,6.8032598192909806e-15,True,A,0.010988434973080108,80.09568184860488,A,0.015264392074974736,19.824304341920367,A,0.029199290451640908,51.15755755906333,A,0.013491057388037148,35.50268518019945,0.5182409286499023
ok,0.5,200.0,2.0,24,20451161,4,0,0,False,False,False,1.4456784697871247e-14,True,A,0.0048406197261865935,80.40412159692485,A,0.03165082799520031,13.605231482743509,A,0.029041250305224423,37.60204618956214,A,0.01337247752170187,38.03805081749473,0.5187275409698486
ok,0.5,200.0,2.0,25,20459080,4,0,0,False,False,False,1.3393781854504431e-14,True,A,0.003991286541503687,54.80461340004208,A,0.015738802863916795,71.65403630350926,A,0.02638685500637173,52.78153471963851,A,0.012757652043929929,31.239633415389687,0.5114915370941162
ok,0.5,200.0,2.0,26,20466999,4,0,0,False,False,False,7.228462030785573e-15,True,A,0.012842828904882303,41.47005368365251,A,0.026006460918714027,122.69624000571395,A,0.028196464335106513,41.524350303568504,A,0.007417448277500828,70.6017183073627,0.5467028617858887
ok,0.5,200.0,2.0,27,20474918,4,0,0,False,False,False,3.8905756545012913e-14,True,A,0.0074363726895634195,67.56722805448666,A,0.01848520684354658,48.48812665823064,A,0.030801851820915417,74.47816274067092,A,0.012983836220823577,133.82436722238273,0.5286946296691895
ok,0.5,200.0,2.0,20,20419485,4,0,0,False,False,False,1.2756053802292206e-15,True,A,0.00921032237896867,74.50186605982933,A,0.023998150012070747,54.71755802537473,A,0.032010931049369466,48.730920622858,A,0.007020348042700425,134.21561188810549,0.5662693977355957
ok,0.5,200.0,2.0,21,20427404,4,0,0,False,False,False,1.1267869262302547e-14,True,A,0.008858937213739575,154.20137780687367,A,0.034652336063644824,72.93445452522376,A,0.03208443859497027,9.289407851755978,A,0.013518424943792448,31.641877361186133,0.5540862083435059
ok,0.5,200.0,2.0,22,20435323,4,0,0,False,False,False,9.779597592011332e-15,True,A,0.012072128320226111,53.65704055326682,A,0.025006776440820007,41.69890074769944,A,0.03189435784195514,34.56835648324572,A,0.011764730085286713,60.584480964233116,0.5312669277191162
ok,0.5,200.0,2.0,23,20443242,4,0,0,False,False,False,2.933886641481244e-14,True,A,0.013430203322304619,158.8920512834749,A,0.01800814810871552,18.28167816083932,A,0.028061510662394734,50.69531014889972,A,0.007914444678614938,25.443952011261562,0.5567173957824707
ok,0.5,200.0,2.0,28,20482837,4,0,0,False,False,False,9.992198035037256e-15,True,A,0.004789015333670982,42.227623076858734,A,0.022335842667323226,93.61659272114117,A,0.029313153975815954,52.242176384422486,A,0.007849333388679505,58.8583901478744,0.5136017799377441
ok,0.5,200.0,2.0,29,20490756,4,0,0,False,False,False,1.8071143092443866e-14,True,A,0.009549535193659522,50.976300404458875,A,0.020755335104845687,140.64653711902983,A,0.032790138804789655,71.96415782896624,A,0.01255173577766178,31.745731516149746,0.5925548076629639
ok,5.0,200.0,2.0,0,20265605,4,0,0,False,False,False,8.929312854175149e-15,True,A,0.013553160704399053,18.160730778199596,A,0.017618162377126396,41.27888804733224,A,0.033000979195259066,31.452944550426604,A,0.010060981348893936,10.32216632866222,0.5289835929870605
ok,5.0,200.0,2.0,1,20273524,4,0,0,False,False,False,1.211838022283157e-14,True,A,0.012814207438406746,17.02732161986596,A,0.018459147483289657,18.345729779135937,A,0.029008073927244363,9.745838395915857,A,0.014585699464790661,23.839549650747415,0.5858361721038818
ok,5.0,200.0,2.0,6,20313119,4,0,0,False,False,False,1.828372312297948e-14,True,A,0.008350645257926599,22.46699225488218,A,0.028760707884835687,28.78408189114608,A,0.03254721550449807,20.813521766594533,A,0.01558698612778238,57.133737493025755,0.501340389251709
