status,kappa,r_p_au,v_inf_kms,trial,seed,n_A,n_B,n_ejected,any_exchange,group_exchange,full_exchange,dE_over_E,conservation_ok,outcome_J,e_post_J,i_post_deg_J,outcome_S,e_post_S,i_post_deg_S,outcome_U,e_post_U,i_post_deg_U,outcome_N,e_post_N,i_post_deg_N,proc_s
ok,0.1,10.0,0.5,17,20395328,4,0,0,False,False,False,5.003334783235082e-13,True,A,0.012556853489639941,143.19903514166697,A,0.024900045690441575,61.81626609170514,A,0.02940625162256312,33.4558676186754,A,0.012242736897814636,131.63585661934724,0.853264331817627
ok,0.1,10.0,0.5,18,20403247,4,0,0,False,False,False,3.132005940770304e-13,True,A,0.010436850704695032,65.0350497628418,A,0.014521048613590683,156.23125182306762,A,0.028037900067296933,127.83337039840427,A,0.008708341024667216,87.03878907107534,0.8650219440460205
ok,0.1,10.0,0.5,19,20411166,4,0,0,False,False,False,5.541794161868758e-13,True,A,0.009064702109819132,116.50897218457203,A,0.017127666728217666,39.634273829633024,A,0.03247838206529111,85.44498747320908,A,0.009599262975964003,69.90870637074677,0.816155195236206
ok,0.1,10.0,0.5,24,20450761,4,0,0,False,False,False,2.3415438459407916e-12,True,A,0.010904607636171317,66.4572064610969,A,0.025072592048299588,112.21646528379564,A,0.032500111777550335,114.2350820738921,A,0.014132563728749254,87.1810592208669,0.8363950252532959
ok,0.1,10.0,0.5,25,20458680,4,0,0,False,False,False,2.012566794440769e-13,True,A,0.0048466069478984445,48.94558838924369,A,0.01581801518265098,92.51954263393496,A,0.03211261819134556,76.5991320215889,A,0.010807096023575692,107.35585654101432,0.8088030815124512
ok,0.1,10.0,0.5,26,20466599,4,0,0,False,False,False,1.6437987089896303e-13,True,A,0.015995463573303656,102.89008371935225,A,0.015868972402615877,62.10797978423576,A,0.025412533964659482,45.15025061799621,A,0.010169516003726115,73.46332618388648,0.8668935298919678
ok,0.1,10.0,0.5,27,20474518,4,0,0,False,False,False,2.9477509839442863e-13,True,A,0.013588167300053534,30.311057352824324,A,0.021386665212117476,130.63655492600492,A,0.03195338197412664,59.80615979170475,A,0.007763326171411435,79.49156263711164,1.0907201766967773
ok,0.1,10.0,0.5,20,20419085,4,0,0,False,False,False,6.676006323396865e-13,True,A,0.014713057317081068,92.33961198829441,A,0.014460916987502098,67.20721783923639,A,0.03261610540266147,158.11829009339723,A,0.008909980096677856,63.18034975167457,0.8634529113769531
ok,0.1,10.0,0.5,21,20427004,4,0,0,False,False,False,1.6540982468030844e-12,True,A,0.01158480061272787,112.95799807689458,A,0.021437265918961015,56.325667437020286,A,0.03532707655444337,23.098390071156835,A,0.007800623079424778,94.41654380535716,0.9067239761352539
ok,0.1,10.0,0.5,22,20434923,4,0,0,False,False,False,4.1231835087871467e-13,True,A,0.013381681762398328,29.454319440666588,A,0.01777035269488175,18.8293763356801,A,0.03195911057543625,84.37076810444269,A,0.010512809002325055,141.68694514880204,0.8225541114807129
