gaiadr3_source_id,ra,dec,gal_l,gal_b,hab_score,s_CO,s_MgSi,s_FeH,s_volatile,s_age,C_O,fe_h,mg_fe,si_fe,ba_fe,age,teff,logg,dist_pc,parallax,cct_cluster,cct_distance
5047012362974638976,49.69912338256836,-35.98897171020508,238.07566835982976,-57.593862392681785,0.95391975718156,1.0,0.9994692,0.89177424,0.86744565,1.0,0.38196832,0.14358833,0.042911656,0.028796867,-0.08332404,7.0596128,5453.1943,3.8858507,860.3612053542503,1.1623025233782525,UBC_545,1.1313496331634316
3488584338613868160,182.6891632080078,-25.00344467163086,291.3801005296978,36.954093806666336,0.9522965444685184,1.0,0.9933534,0.92209476,0.99212706,1.0,0.38347906,0.1208276,0.06778016,0.07930826,0.018567353,6.4689507,5340.2974,3.8415117,693.0788430680473,1.4428372904492468,UBC_545,1.1031466275251394
6198864523807268096,225.6049652099609,-37.19174957275391,329.991798020454,18.70372679990814,0.9521639427565768,1.0,0.97673017,0.95525235,0.76933295,1.0,0.38100463,0.09077641,0.052018203,0.007948834,-0.13104953,6.207284,5633.573,3.8811395,825.397286221513,1.2115377851286375,UBC_545,1.2572831654466536
5377316410559834368,179.54896545410156,-47.853553771972656,293.7675888230176,14.068560087668494,0.95171003512763,1.0,0.9990494,0.93906695,0.88275963,1.0,0.43097225,0.10637828,0.04394538,0.04283723,-0.074851066,7.3971567,5737.0596,3.9754145,994.3170147965265,1.0057154661128238,UBC_545,0.395196808162449
6039184614776046720,244.00286865234372,-28.05991744995117,348.61074617173506,16.15467750344052,0.9511045047843724,1.0,0.9906119,0.89100254,0.97979826,1.0,0.33353972,0.1441299,0.054760985,0.07020654,-0.0005081594,6.4771724,5219.898,3.8151393,412.7281473061048,2.422902354799509,UBC_545,1.566876375054371
5775801174179208192,247.69525146484372,-79.22113800048828,312.3332039430948,-20.614557773203718,0.9502391979391596,1.0,0.99998826,0.93926936,0.88210887,1.0,0.32207593,0.10619576,0.073045366,0.06527045,-0.07521969,7.5489993,5633.998,3.938503,973.6549171755216,1.0270579261294164,UBC_545,1.6761567127639432
3467145751658253952,178.29620361328125,-32.17197036743164,288.83355229473136,29.09999941473728,0.9491352852061076,1.0,0.9937837,0.9050455,0.98740244,1.0,0.37064046,0.13400969,0.07220281,0.083051234,0.010191664,6.501366,5457.482,3.8696918,710.7607673937865,1.4069431598859827,UBC_545,1.3350332209714597
4903362680633552256,11.252666473388672,-60.94269561767578,304.3335706832924,-56.16806160492299,0.9486867251651508,1.0,0.99622333,0.8530664,0.8969553,1.0,0.38018787,0.16913077,0.035537757,0.042011965,-0.066591844,7.4978824,5355.1113,3.8798766,570.6966911793847,1.7522442576869155,UBC_545,1.225485264314604
3206119453545467776,67.6660385131836,-1.4956110715866089,196.59350186893604,-31.645439000963684,0.9477377298129092,1.0,0.99950707,0.94201654,0.9167585,0.9469675421714784,0.41013885,0.103691116,0.059036516,0.055817965,-0.054230075,9.320491,5261.54,3.8823917,682.3625689622392,1.4654965636829038,UBC_545,0.5864051979386846
2614026154155369216,332.700927734375,-10.641528129577637,48.631296001186136,-48.8239733355425,0.9469509238449167,1.0,0.9946646,0.8761235,0.82266176,1.0,0.42954051,0.1542877,0.05069671,0.024827898,-0.106209084,5.52019,5423.37,3.8297322,533.0929982204019,1.8758453090516116,UBC_545,0.9860023031528924
4676234811337597184,60.53029251098633,-63.44441604614258,276.29042079995634,-42.51694859524285,0.9463268320944984,1.0,0.99703103,0.88058674,0.8703909,1.0,0.39011407,0.1512945,0.049794026,0.054530207,-0.08172548,6.7184315,5505.5693,3.8865573,443.6383733245222,2.2540881495580147,UBC_545,0.9842355648070532
3466241536487585536,181.9010009765625,-33.291168212890625,292.4957106544925,28.690734158603995,0.9449246557753688,1.0,0.99726707,0.97610503,0.95314014,0.9458039402961732,0.4038748,0.06597969,0.06429692,0.043276165,-0.02745426,9.335305,5441.1353,3.9291759,524.9830316162094,1.9048234700489397,UBC_545,0.7306999897707218
5703041846905726464,126.89445495605467,-22.127695083618164,243.87857867751396,9.441022247922223,0.9445846270762974,1.0,0.9822205,0.8654118,0.883783,1.0,0.39512163,0.16130391,0.029659167,0.054580014,-0.074269705,6.200521,5356.8926,3.8428946,642.5191852319697,1.5563737597017722,UBC_545,1.0384276797877456
6100623159867292800,221.6739196777344,-42.84061050415039,324.4116144121877,15.172825766086222,0.9444289436708126,1.0,0.92338014,0.8927237,0.9766093,1.0,0.5439498,0.14291984,0.06862318,-0.003153555,0.10439276,6.798446,5598.318,3.9131565,979.5541657615752,1.0208725917902957,UBC_518,1.3810912157918966
4772358790762004864,81.65579223632812,-51.27574920654297,258.31955095322763,-33.85628568174796,0.9443431732681364,1.0,0.9927269,0.86494726,0.9093524,1.0,0.35588372,0.16160327,0.05444514,0.02573933,-0.058985382,7.234927,5581.2627,3.9289894,946.86960664486,1.0561116261228432,UBC_545,1.5095884813586753
5839364594222505344,200.63270568847656,-73.40438842773438,305.18478492588105,-10.668793222743702,0.943421482026098,1.0,0.9737964,0.8448572,0.9559313,1.0,0.3308126,0.17420036,0.058394946,0.012220267,-0.02505764,6.8662896,5705.1167,3.967233,932.061863936618,1.072890157501393,UBC_545,1.9308503624162427
5382367807495371008,174.11849975585938,-43.24347305297852,288.722334417277,17.550329771442485,0.941026161014704,1.0,0.9984876,0.9635621,0.6680837,1.0,0.42032936,0.08173927,0.04198838,0.024117216,-0.17453891,6.9448686,5730.824,3.9466443,669.7010118954504,1.4932036569120697,UBC_545,0.6974308341431759
6888622042313135744,313.969970703125,-13.258138656616213,34.66494949780161,-33.51575711071739,0.9405276419613948,1.0,0.99889916,0.87466955,0.8559625,0.9945281147956848,0.39436495,0.15525346,0.05746504,0.04094394,-0.0894313,8.419021,5251.5864,3.8771791,818.7520369714292,1.2213710071476689,UBC_545,1.0545663015310922
5687399374151271680,147.91287231445312,-13.835472106933594,250.4237414411873,30.17120491061656,0.9402891568852696,1.0,0.99950886,0.8000606,0.8759362,0.9951602220535278,0.3672436,0.20038015,0.03200282,0.02877444,-0.078676954,8.394016,5273.2866,3.8903391,841.7767024192406,1.187963502822103,UBC_545,1.6342980033530723
4673890755626312448,53.61604309082031,-62.775917053222656,277.68678737808807,-45.55146151926524,0.9398143451924252,1.0,0.99452543,0.85845476,0.8625186,0.9645009636878968,0.37098497,0.16574632,0.057688363,0.03159962,-0.08596809,9.075463,5559.5757,3.9850335,325.8518416411045,3.0688793869129243,UBC_545,1.369369405581946
5918988614965767040,264.2585754394531,-57.68833160400391,334.33276620642744,-13.511087800675828,0.9397800560642472,1.0,0.95654625,0.817508,0.97329795,1.0,0.51837224,0.19044429,0.07066544,0.014053103,-0.0081647,6.990379,5726.195,3.9927208,831.8461779332767,1.202145332307112,UBC_518,1.2867016937866942
6708908692120726528,280.67578125,-44.971527099609375,350.719581227158,-17.354200184360813,0.9392072894626208,1.0,0.9850306,0.81550974,0.953965,0.9995845556259156,0.41988683,0.19159737,0.035269976,0.05730522,-0.02675308,8.115313,5551.609,3.9573677,935.0591061816118,1.069451111046423,UBC_545,1.1517133586866095
5477443707521653504,98.29991912841795,-62.75958251953125,272.43473551608406,-25.96336435916817,0.939177953201054,1.0,0.99997723,0.9362334,0.851544,1.0,0.33468252,0.10890494,0.07325225,0.06350337,-0.091732174,4.8575964,5529.021,3.8107302,662.5135724057271,1.5094030396521358,UBC_545,1.5362153986924056
4786917836542969216,74.0738296508789,-46.98836135864258,252.8945056693632,-38.73820537708405,0.938579235984762,1.0,0.99994695,0.9777561,0.7061759,1.0,0.40444005,0.06363262,0.060516335,0.050165948,-0.15853384,6.8509793,5483.8657,3.8669078,626.7607259181409,1.5955052042150557,UBC_545,0.6516179909783947
6888772263089913216,314.3867492675781,-12.580527305603027,35.606426518339674,-33.60909913431427,0.9371215029083336,1.0,0.9999727,0.87105495,0.8494203,0.9997179508209229,0.3939306,0.15763581,0.061083354,0.05374177,-0.09282908,8.095008,5517.516,3.938324,912.7817077564724,1.095552191178219,UBC_545,1.057892270813669
2725259313131915904,330.33953857421875,8.631028175354004,67.81442395755082,-35.45760020237153,0.936962063027186,1.0,0.9796097,0.8706016,0.7960718,1.0,0.39105457,0.15793273,0.028452426,0.05587623,-0.11884381,6.40977,5458.6,3.8676085,765.1801789425042,1.3068817352038862,UBC_545,1.0502163437273608
5906258538059397632,221.56300354003903,-46.26261138916016,322.7863793508765,12.135914014426977,0.936617332560977,1.0,0.99971557,0.8215386,0.9236655,0.9721192121505736,0.4197126,0.18810563,0.038622282,0.025978424,-0.0496276,8.95124,5215.259,3.8809927,679.978300514584,1.470635164744573,UBC_545,1.260275822988205
3473899982868613504,180.987548828125,-29.453277587890625,290.69811456321446,32.28786314412158,0.9356995883589686,1.0,0.999524,0.89492774,0.83495474,0.9717409610748292,0.39132494,0.14135846,0.041312613,0.027488358,-0.10015729,8.957765,5545.0244,3.9723966,655.6419996689698,1.5252226070094574,UBC_545,1.0551294092172678
4220118527277413376,301.24267578125,-5.734000205993652,36.21511980906482,-18.95523236625512,0.9344397039800852,1.0,0.94824046,0.9247675,0.95112354,1.0,0.36976346,0.11865218,0.075322025,0.014468901,-0.029144865,6.8439302,5565.3403,3.893822,1042.680931648619,0.9590661626648004,UBC_545,1.456037327141708
2643750871192221056,351.44512939453125,-1.3215556144714355,80.8247207071363,-57.01818499021304,0.9333553206772064,1.0,0.999661,0.91633475,0.95280325,0.9580180644989014,0.3089385,0.12540832,0.08679666,0.08265446,-0.027739033,9.17151,5262.215,3.8911855,676.1926769143716,1.478868426323749,UBC_545,2.0345658968311824
5499349969172921216,92.62049865722656,-55.2545280456543,263.6265839518329,-27.699931516634017,0.9326997139518712,1.0,0.97946715,0.9061053,0.90040654,0.9876227974891664,0.3841325,0.13322148,0.05389022,0.011913829,-0.06451471,8.631302,5623.7324,3.9919002,879.9905743863169,1.1363758079992785,UBC_545,1.284876433171297
5370834995677351296,178.12796020507812,-50.1041374206543,293.3451421642369,11.667556489890773,0.9326273131623868,1.0,0.995658,0.8260022,0.89227706,1.0,0.39247918,0.18549505,0.039654136,0.047240097,-0.069362156,7.336523,5526.845,3.9201758,328.6082990266039,3.043136777014389,UBC_545,1.2376774940519102
4796464621128461696,81.70600128173828,-49.99380493164063,256.7804115186703,-33.76179499654652,0.9324263211619084,1.0,0.99986726,0.8015088,0.91888386,1.0,0.42854238,0.19956622,0.054777734,0.043411132,-0.052832134,7.030405,5369.3965,3.8747485,847.6890926991609,1.179677795329252,UBC_545,1.2474304317724452
686012006382468352,132.9673309326172,21.98752784729004,204.34572522692488,35.78142251996593,0.9303199856058496,1.0,0.9840154,0.8958264,0.7119069,1.0,0.40048537,0.14071801,0.05912613,0.020979889,-0.15609707,4.39716,5701.6543,3.8260767,1413.8397966579223,0.707293713448886,UBC_545,1.1155209423814634
3796064174070333952,176.5488739013672,0.5527499914169312,269.7240080004882,59.15173013109059,0.9302936489829088,1.0,0.8437883,0.92713934,0.94372475,0.9862898588180542,0.32358074,0.11669297,0.09356218,-0.0044365786,-0.035088718,8.664651,5347.046,3.8934193,576.3705451581752,1.7349949757157817,UBC_545,2.2124680044841303
4806795357505685248,80.1278305053711,-41.786582946777344,246.8058310210821,-34.07482989448592,0.9301980367418656,1.0,0.9152497,0.9491036,0.882979,0.974187433719635,0.34252787,0.09696763,0.08920316,0.014262095,-0.07472665,8.914794,5307.446,3.8850794,1158.5652911704665,0.8631365082495503,UBC_545,1.7907130647190668
5468614633447130240,156.19041442871094,-27.682222366333008,267.28298966340714,24.854346119491,0.9300831158059806,1.0,0.9991167,0.8255058,0.8199115,1.0,0.41661656,0.18578647,0.047208615,0.031506922,-0.107543215,7.3481255,5276.1436,3.8613644,552.0189084143201,1.8115321499991917,UBC_545,1.2042781747676732
6209849503961443200,231.4864959716797,-29.38569450378418,338.9886836636733,22.46255133537133,0.9292024884646306,1.0,0.98312426,0.94320846,0.87508273,0.6895033717155457,0.44205797,0.102587685,0.024116866,0.04813363,0.17914954,11.449214,5050.613,3.818444,574.316945097048,1.741198842445821,UBC_545,0.4464706542148253
3482581829761076608,170.80079650878906,-30.118221282958984,281.13055588365097,28.991133519112445,0.9285491337984706,1.0,0.994218,0.8235935,0.81341547,0.9900452494621276,0.4459275,0.18690664,0.062352635,0.03578806,-0.110667825,8.565818,5194.56,3.866544,567.7827211336407,1.761237111977254,UBC_545,1.1965161472505372
6165785235446213760,198.5007476806641,-37.39194488525391,307.8860659652067,25.26264456354206,0.928277456904262,1.0,0.9842539,0.86377764,0.8007595,1.0,0.51364094,0.1623551,0.07896464,0.041034076,-0.11665632,6.151854,5447.6562,3.859519,1140.0886329516786,0.8771247875799002,UBC_518,1.004654124513786
4856899999303506816,55.99100112915039,-37.170501708984375,239.51087906580577,-52.47141215709833,0.92812249175019,1.0,0.9873918,0.89257765,0.81507057,1.0,0.40193164,0.14302278,0.03460657,0.054021645,-0.10987519,7.219006,5201.1035,3.8306282,733.6808890113829,1.3629903885699894,UBC_545,0.8264890614649817
4876909839619967488,75.70691680908203,-29.44499969482422,231.23419068492467,-35.29934272776507,0.9272226036533646,1.0,0.9989843,0.95263314,0.831164,1.0,0.34205645,0.09345893,0.0727407,0.05652954,-0.10203953,7.728006,5291.4746,3.8535264,798.5734497907149,1.2522329665005438,UBC_545,1.4205533034188471
5269704424408395904,120.54708099365234,-70.50135803222656,283.1710221120919,-19.8510897794607,0.9269134982382145,1.0,0.9931059,0.8523741,0.8242549,0.9994392395019532,0.43620062,0.16956228,0.03790039,0.04981022,-0.10543304,8.133976,5489.272,3.9304657,657.4540727932365,1.5210187926153302,UBC_545,0.8986250099224177
4635304116604072960,19.89520835876465,-77.2988052368164,300.9254371834264,-39.71960199016673,0.9266799345131164,1.0,0.95334405,0.86184216,0.8736972,1.0,0.3126518,0.16359395,0.08475693,0.026463617,-0.079914086,5.4703636,5583.794,3.8600132,1066.3224128903823,0.9378026644768648,UBC_545,2.1078480202250622
4656903232281596160,89.3964614868164,-71.09833526611328,281.62141828054763,-29.90202013232342,0.9264567364946712,1.0,0.98830646,0.9437148,0.8288204,1.0,0.44117528,0.102115795,0.063475005,0.08181542,-0.103195876,7.4944506,5365.8667,3.8649235,1084.5066409442552,0.9220782632823002,UBC_545,0.7062608864002689
6087513334830746496,201.8577117919922,-45.10636138916016,309.5713082923712,17.30087996057582,0.925230950095299,1.0,0.9958889,0.9103715,0.6945112,0.9967576861381532,0.3836236,0.1300095,0.054714166,0.030923586,-0.16346751,8.322365,5267.9463,3.8762093,745.3706178072977,1.341614461463159,UBC_545,1.056420866109684
5812058566542479744,268.6957397460937,-68.3237533569336,325.34658732920906,-20.07816163012383,0.9251651008726404,1.0,0.9986478,0.87430567,0.8475471,1.0,0.42356372,0.15549451,0.07535867,0.07570997,-0.0937919,7.3421383,5133.593,3.8070843,693.344683795868,1.4422840808777533,UBC_545,1.1022416566812352
