gaiadr3_source_id,ra,dec,gal_l,gal_b,hab_score,s_CO,s_MgSi,s_FeH,s_MgFe,s_SiFe,C_O,Mg_Si,fe_h,mg_fe,si_fe,al_fe,ca_fe,teff,logg,dist_pc,parallax,rv_comp_1,cct_cluster,cct_distance
3753159851669423360,153.2326202392578,-13.6583890914917,254.59336771045338,33.94688852873968,0.9266459406539549,1.0,0.9799568,0.73987377,0.9807544,0.9998642,0.5194267,0.93950796,0.23287255,-0.02957188,-0.0024723448,0.04739152,-0.0708325,5685.463,3.9251246,581.4451798451397,1.7198525925803305,37.76186,Lynga_6,1.1306880427329031
6423141114634672512,304.95611572265625,-69.0512466430664,326.2149395835845,-33.06162636387683,0.9266350524951286,1.0,0.9994789,0.838958,0.9938623,0.995911,0.45428345,1.0070847,0.17778367,0.016644716,0.013578713,0.20258996,-0.006102441,5559.281,3.8873918,621.270988265241,1.6096035689551096,27.754148,NGC_3766,1.0367985043907098
4660057765497584640,84.9295425415039,-65.53691864013672,275.27933905984315,-31.90476306301963,0.9266265640057048,1.0,0.9827635,0.82479495,0.84816676,0.95242894,0.25623176,1.0945907,-0.18620333,0.08608431,0.046832595,0.0428638,0.026647275,5702.199,3.8729475,1136.8131998250562,0.8796519957314796,60.751568,Berkeley_22,1.4584826112663087
6134857931867484800,195.80592346191406,-44.79410934448242,305.1303652264032,18.02732342752565,0.9266137057782246,1.0,0.9910827,0.8370091,0.88486004,0.9590516,0.27507734,1.0735382,-0.1789572,0.074193396,0.04337586,-0.020643204,0.073351055,5740.1694,3.8927217,638.5588252078801,1.5660264340947043,-30.69996,Berkeley_22,1.2606815054454372
6580958833229508992,316.130615234375,-42.80563735961914,358.45414816614255,-41.917308072053935,0.926612051585194,1.0,0.99865985,0.8756871,0.97186047,0.9924176,0.54382896,1.0407156,0.15457802,0.035839036,0.018506985,0.21260473,0.019901784,5497.454,3.9595609,494.0197108513006,2.0242107309378166,21.7717,UBC_553,0.7172271046776593
5815949154087548288,251.99771118164062,-65.38780212402344,324.45417399063166,-12.968835461457886,0.9266065316531753,1.0,0.99802274,0.85791725,0.8986698,0.8923613,0.42519438,0.9948338,0.16608608,0.06933818,0.07158764,0.06528184,-0.111301355,5571.3774,3.899268,1145.3249981756073,0.8731146195122816,-5.928855,UBC_545,1.0809542449408287
5792502274771938688,227.64620971679688,-75.5736083984375,311.3954664401598,-15.040682522361184,0.9265969749754837,1.0,0.96942735,0.81983674,0.99999523,0.9722319,0.5665471,0.920321,0.18909526,-0.00046233833,0.03559835,0.15827125,-0.07007281,5575.139,3.9359272,827.0166009985159,1.20916557030733,6.0043707,UBC_557,0.44600845144161627
5394658663866032384,162.1114959716797,-37.87766647338867,277.68459978581257,18.891188122272094,0.9265954735489381,1.0,0.9079323,0.9783544,0.7342053,0.9646342,0.48068833,1.1958048,-0.06276145,0.11791309,0.04025278,0.04833944,0.04187715,5670.8765,3.977252,1006.7520958959541,0.9932931891341681,5.5815716,Pismis_18,0.8232752797555107
4796436063889650944,81.6214599609375,-50.29502868652344,257.13880666280977,-33.83227755638323,0.9265900148245819,1.0,0.9683644,0.88748753,0.8034125,0.9470545,0.26854768,1.1214247,-0.14657745,0.09924673,0.049476627,0.03410904,0.069691576,5699.3667,3.8694293,570.9026020261308,1.751612265298852,28.23721,Berkeley_22,1.5668369374717976
5786083257167551232,205.68959045410156,-79.0915298461914,305.44349914313756,-16.470860522278645,0.9265738231406945,1.0,0.88483286,0.9298713,0.9385955,0.977971,0.3885571,0.8221261,0.114401214,-0.05340111,0.031660464,0.16336066,0.04525792,5506.549,3.9543457,696.5730634544957,1.4355995838264652,12.336127,UBC_504,1.143025188178734
