gaiadr3_source_id,ra,dec,gal_l,gal_b,hab_score,s_CO,s_MgSi,s_FeH,s_MgFe,s_SiFe,C_O,Mg_Si,fe_h,mg_fe,si_fe,al_fe,ca_fe,teff,logg,dist_pc,parallax,rv_comp_1,cct_cluster,cct_distance
6895014263615635968,317.9334716796875,-11.849082946777344,38.18875145399356,-36.45199898244375,0.9816374640054834,1.0,0.97030634,0.99546546,0.9995085,0.9649433,0.26994732,0.92178655,-0.028602093,0.004703641,0.04007327,0.012879565,0.064760745,5701.2,3.9016926,965.9693450795693,1.0352295392123727,-11.5727625,UBC_289,1.3386231844742473
5204769123098918656,155.94296264648438,-75.64405822753906,294.0462010852533,-15.385885805301546,0.9816336799168343,1.0,0.98036146,0.99986565,0.98040235,0.93137324,0.23930305,0.9403327,0.0049185753,0.029843725,0.056562196,0.05301763,-0.03756266,5725.915,3.971381,530.0388375043166,1.8866542019986527,52.61213,NGC_2972,1.8226519943088595
6818332188094762880,325.9410095214844,-20.45400047302246,31.325429662917614,-46.79559247233206,0.9816077701640508,1.0,0.9856018,0.9999297,0.9913469,0.9936712,0.37773916,1.0881244,-0.00355497,0.019775905,-0.016902655,0.12789482,0.06403385,5658.729,3.900289,1193.2783716789188,0.8380274240561488,-7.5886903,Gulliver_50,0.6692121638846273
4686977830215313280,24.7740421295166,-71.82599639892578,297.72362152009305,-44.81717700689911,0.981603598162606,1.0,0.9999864,0.9709114,0.99079543,0.98034453,0.6351144,1.02209,0.07289457,-0.020399109,-0.029888205,0.118623555,0.026079087,5327.26,3.8478513,979.5506864278966,1.0208762178981012,43.87864,UBC_326,1.6433702242950807
2725273439279090176,330.3629150390625,8.872221946716309,68.05177517000878,-35.31178233801798,0.9815861315700077,1.0,0.9849718,0.9563729,0.98930687,0.9999997,0.30933633,0.9503902,0.08960645,-0.021995045,0.00010300055,0.08608949,0.049398772,5688.9404,3.9552698,915.6587069552004,1.0921099667421457,-1.6531124,UBC_289,1.5815114149246476
3489770161904376320,183.1200408935547,-24.02980613708496,291.62688770461574,37.985254194864694,0.9815633900416396,1.0,0.9936793,0.96531135,0.9982331,0.9711605,0.36883748,1.0650446,0.079717085,-0.008920766,-0.036288597,0.10421601,-0.025615657,5654.6826,3.8415494,724.4732597624051,1.380313195172939,-10.825036,IC_2581,1.560589380665309
6483130331607079296,315.9329528808594,-46.56369400024414,353.41828697352435,-41.685027949654106,0.981542550197699,1.0,0.98820543,0.9825195,0.9936172,0.97248113,0.43872666,0.9583826,0.05634101,0.016974881,0.03543595,0.117821485,0.010907246,5365.919,3.8706956,507.8866954685204,1.9689430908945351,-20.383875,UBC_280,0.3669900087252997
5780740042974674176,240.7573699951172,-76.92891693115234,313.0948061279745,-18.01227760931424,0.9814967867885206,1.0,0.99704707,0.9562168,0.993803,0.9967913,0.5999934,0.9892378,0.08977029,-0.016725153,-0.012025853,0.0472496,-0.089110926,5535.6797,3.9616716,966.9327951665349,1.0341980383732563,-2.7276917,UBC_326,1.1517983494598445
4669940038549408768,61.4874153137207,-64.51447296142578,277.3241729625508,-41.660927323395896,0.9814924903744291,1.0,0.994475,0.99138975,0.983531,0.9699649,0.33354658,0.97789437,0.0394532,0.027336381,0.037044443,0.12421635,-0.013754792,5710.82,3.997019,495.37816008208245,2.0186598453074787,-3.0387604,Teutsch_80,1.0588056040728564
4472049695273629952,272.9903869628906,6.815166473388672,34.57201299112918,11.863111881303054,0.9814845975013553,1.0,0.99994993,0.94513327,0.99676067,0.9889264,0.42576948,1.0240041,0.1007833,-0.012083299,-0.022384996,0.046870187,-0.071122244,5700.4224,3.9502711,487.9518007138065,2.049382743412643,0.5251506,IC_2581,1.0457889207002273
4764104065481179520,74.01716613769531,-56.709999084472656,265.2826998931811,-38.08341904217648,0.9814648377166263,1.0,0.9765502,0.9789412,0.9993599,0.9864086,0.4209573,0.93286026,-0.06189566,-0.005367957,0.024815466,0.019915804,-0.07905772,5676.9277,3.9462466,644.5929494508491,1.5513666428587753,22.550987,DBSB_60,0.2445463781031883
6112608386367569024,203.29762268066406,-42.48533248901367,311.0917032888275,19.72392641962316,0.981456189608292,1.0,0.9867419,0.99980915,0.99784607,0.98018897,0.36759397,0.9546474,-0.005861208,0.009850435,0.03000744,0.13285062,-0.04433241,5552.317,3.919118,863.9000257195842,1.1575413476426877,-59.42434,NGC_5617,0.6189391929633017
6141475308234229376,198.91787719726562,-38.40083312988281,308.1357554186252,24.225929434488883,0.9814507201492777,1.0,0.9973469,0.9347702,0.98736006,0.9912118,0.3773593,0.99084353,0.110189974,-0.023925316,-0.019930387,0.030265108,-0.0019021053,5732.5493,3.8914113,973.4408271502616,1.0272838082284776,3.3194969,IC_2581,1.445199280412804
5414498109943502592,152.3086700439453,-45.86613845825195,275.70944906754295,8.25761850551846,0.9814485336758028,1.0,0.97888356,0.975952,0.9985046,0.9711415,0.33398768,0.9373585,-0.06619314,0.008206397,0.03630067,0.101570755,-0.018860325,5576.1313,3.818901,504.53796932456856,1.9820113862564452,36.02475,UBC_289,0.7700533074357946
6392640357138923392,340.8539733886719,-64.88688659667969,322.24761865873046,-47.15392753530403,0.9814417510433392,1.0,0.9939299,0.9460749,0.96901965,0.9974906,0.54407614,1.0641401,-0.09989009,0.03763202,0.010633204,0.040486008,0.024840029,5120.9253,3.8125634,538.3316848651016,1.857590827577957,-8.10045,ASCC_16,0.9311883146916669
4660310137806129280,83.13629150390625,-66.15583038330078,276.0855609436037,-32.58032016498466,0.9814392860550158,1.0,0.9987308,0.9980433,0.9434588,0.9433102,0.2923577,0.9998407,-0.01877661,0.051177315,0.051246513,0.045755982,0.039069347,5679.144,3.9437935,704.4443235830902,1.4195586031747598,7.9332256,Ruprecht_145,1.334210925922009
5242568202559769600,146.2378387451172,-70.89627838134766,288.7808444189598,-13.34538184167639,0.9814372661423844,1.0,0.9619956,0.9894351,0.9766463,0.99820435,0.36846656,0.90865123,-0.04372417,-0.03260956,0.008993216,0.0024805367,0.032477766,5748.3823,3.9619927,690.5160542943449,1.4481922524189885,-5.8373713,UPK_398,0.4349491597299159
6672696615957243392,304.9359130859375,-45.717166900634766,354.2786598821738,-34.054763175119106,0.981435840934842,1.0,0.9590012,0.9791571,0.9957902,0.98029125,0.43620098,0.90425825,0.061574135,-0.013778374,0.029929157,0.08308339,0.008906154,5509.912,3.852686,867.942122289324,1.1521505574154578,-73.08757,UBC_280,0.356350142797256
4141098344574903296,259.148193359375,-14.041583061218262,9.020505954852565,13.683709778998315,0.9814267663220586,1.0,0.9998747,0.9994845,0.93450195,0.9580321,0.33828196,1.026332,0.009634823,0.055212043,0.04392414,0.08076316,-0.03824754,5477.777,3.9606268,593.6132587246249,1.6845984911935679,-34.54897,UBC_664,1.0635970274101163
6391150239709455488,343.64093017578125,-66.81908416748047,319.12967297450297,-46.46278081544419,0.9814180464989558,1.0,0.96014845,0.9968345,0.95376235,0.9984006,0.3766504,1.134077,-0.02388934,0.046155535,-0.008486997,0.07882434,-0.034333814,5639.876,3.9413018,491.1371984286905,2.0360909399640854,12.369838,Gulliver_50,0.6902734722430172
4876112311435522048,76.78771209716797,-29.61227798461914,231.71164551646442,-34.42820617431977,0.981413746973432,1.0,0.99446464,0.9622396,0.9968086,0.9895719,0.33131373,0.9778548,-0.08323776,0.01199358,0.02171921,0.11672437,0.01840313,5581.48,3.8277006,650.7696544556612,1.5366420255665638,58.06056,UPK_398,0.8365974180865704
